classification_id,user_id,user_name,workflow_id,annotations,metadata,subject_ids
908,8,8,0,"[{""task"": ""T1"", ""value"": ""0""}]","{""seen_before"": false}",8
909,9,9,0,"[{""task"": ""T1"", ""value"": ""0""}]","{""seen_before"": false}",9
910,0,0,0,"[{""task"": ""T1"", ""value"": ""1""}]","{""seen_before"": false}",10
911,1,1,0,"[{""task"": ""T1"", ""value"": ""0""}]","{""seen_before"": false}",11
912,2,2,0,"[{""task"": ""T1"", ""value"": ""0""}]","{""seen_before"": false}",12
913,3,3,0,"[{""task"": ""T1"", ""value"": ""1""}]","{""seen_before"": false}",13
914,4,4,0,"[{""task"": ""T1"", ""value"": ""1""}]","{""seen_before"": false}",14
915,5,5,0,"[{""task"": ""T1"", ""value"": ""1""}]","{""seen_before"": false}",15
916,6,6,0,"[{""task"": ""T1"", ""value"": ""0""}]","{""seen_before"": false}",16
917,7,7,0,"[{""task"": ""T1"", ""value"": ""0""}]","{""seen_before"": false}",17
918,8,8,0,"[{""task"": ""T1"", ""value"": ""0""}]","{""seen_before"": false}",18
919,9,9,0,"[{""task"": ""T1"", ""value"": ""1""}]","{""seen_before"": false}",19
920,0,0,0,"[{""task"": ""T1"", ""value"": ""0""}]","{""seen_before"": false}",0
921,1,1,0,"[{""task"": ""T1"", ""value"": ""1""}]","{""seen_before"": false}",1
922,2,2,0,"[{""task"": ""T1"", ""value"": ""0""}]","{""seen_before"": false}",2
923,3,3,0,"[{""task"": ""T1"", ""value"": ""1""}]","{""seen_before"": false}",3
924,4,4,0,"[{""task"": ""T1"", ""value"": ""1""}]","{""seen_before"": false}",4
925,5,5,0,"[{""task"": ""T1"", ""value"": ""0""}]","{""seen_before"": false}",5
926,6,6,0,"[{""task"": ""T1"", ""value"": ""1""}]","{""seen_before"": false}",6
927,7,7,0,"[{""task"": ""T1"", ""value"": ""1""}]","{""seen_before"": false}",7
928,8,8,0,"[{""task"": ""T1"", ""value"": ""0""}]","{""seen_before"": false}",8
929,9,9,0,"[{""task"": ""T1"", ""value"": ""0""}]","{""seen_before"": false}",9
930,0,0,0,"[{""task"": ""T1"", ""value"": ""0""}]","{""seen_before"": false}",10
931,1,1,0,"[{""task"": ""T1"", ""value"": ""0""}]","{""seen_before"": false}",11
932,2,2,0,"[{""task"": ""T1"", ""value"": ""0""}]","{""seen_before"": false}",12
933,3,3,0,"[{""task"": ""T1"", ""value"": ""1""}]","{""seen_before"": false}",13
934,4,4,0,"[{""task"": ""T1"", ""value"": ""1""}]","{""seen_before"": false}",14
935,5,5,0,"[{""task"": ""T1"", ""value"": ""1""}]","{""seen_before"": false}",15
936,6,6,0,"[{""task"": ""T1"", ""value"": ""1""}]","{""seen_before"": false}",16
937,7,7,0,"[{""task"": ""T1"", ""value"": ""0""}]","{""seen_before"": false}",17
938,8,8,0,"[{""task"": ""T1"", ""value"": ""0""}]","{""seen_before"": false}",18
939,9,9,0,"[{""task"": ""T1"", ""value"": ""0""}]","{""seen_before"": false}",19
940,0,0,0,"[{""task"": ""T1"", ""value"": ""0""}]","{""seen_before"": false}",0
941,1,1,0,"[{""task"": ""T1"", ""value"": ""1""}]","{""seen_before"": false}",1
942,2,2,0,"[{""task"": ""T1"", ""value"": ""0""}]","{""seen_before"": false}",2
943,3,3,0,"[{""task"": ""T1"", ""value"": ""0""}]","{""seen_before"": false}",3
944,4,4,0,"[{""task"": ""T1"", ""value"": ""0""}]","{""seen_before"": false}",4
945,5,5,0,"[{""task"": ""T1"", ""value"": ""0""}]","{""seen_before"": false}",5
946,6,6,0,"[{""task"": ""T1"", ""value"": ""0""}]","{""seen_before"": false}",6
947,7,7,0,"[{""task"": ""T1"", ""value"": ""1""}]","{""seen_before"": false}",7
948,8,8,0,"[{""task"": ""T1"", ""value"": ""1""}]","{""seen_before"": false}",8
949,9,9,0,"[{""task"": ""T1"", ""value"": ""0""}]","{""seen_before"": false}",9
950,0,0,0,"[{""task"": ""T1"", ""value"": ""1""}]","{""seen_before"": false}",10
951,1,1,0,"[{""task"": ""T1"", ""value"": ""0""}]","{""seen_before"": false}",11
952,2,2,0,"[{""task"": ""T1"", ""value"": ""1""}]","{""seen_before"": false}",12
953,3,3,0,"[{""task"": ""T1"", ""value"": ""1""}]","{""seen_before"": false}",13
954,4,4,0,"[{""task"": ""T1"", ""value"": ""0""}]","{""seen_before"": false}",14
955,5,5,0,"[{""task"": ""T1"", ""value"": ""1""}]","{""seen_before"": false}",15
956,6,6,0,"[{""task"": ""T1"", ""value"": ""0""}]","{""seen_before"": false}",16
957,7,7,0,"[{""task"": ""T1"", ""value"": ""1""}]","{""seen_before"": false}",17
958,8,8,0,"[{""task"": ""T1"", ""value"": ""1""}]","{""seen_before"": false}",18
959,9,9,0,"[{""task"": ""T1"", ""value"": ""0""}]","{""seen_before"": false}",19
960,0,0,0,"[{""task"": ""T1"", ""value"": ""0""}]","{""seen_before"": false}",0
961,1,1,0,"[{""task"": ""T1"", ""value"": ""0""}]","{""seen_before"": false}",1
962,2,2,0,"[{""task"": ""T1"", ""value"": ""0""}]","{""seen_before"": false}",2
963,3,3,0,"[{""task"": ""T1"", ""value"": ""1""}]","{""seen_before"": false}",3
964,4,4,0,"[{""task"": ""T1"", ""value"": ""1""}]","{""seen_before"": false}",4
965,5,5,0,"[{""task"": ""T1"", ""value"": ""0""}]","{""seen_before"": false}",5
966,6,6,0,"[{""task"": ""T1"", ""value"": ""1""}]","{""seen_before"": false}",6
967,7,7,0,"[{""task"": ""T1"", ""value"": ""1""}]","{""seen_before"": false}",7
968,8,8,0,"[{""task"": ""T1"", ""value"": ""1""}]","{""seen_before"": false}",8
969,9,9,0,"[{""task"": ""T1"", ""value"": ""1""}]","{""seen_before"": false}",9
970,0,0,0,"[{""task"": ""T1"", ""value"": ""0""}]","{""seen_before"": false}",10
971,1,1,0,"[{""task"": ""T1"", ""value"": ""1""}]","{""seen_before"": false}",11
972,2,2,0,"[{""task"": ""T1"", ""value"": ""1""}]","{""seen_before"": false}",12
973,3,3,0,"[{""task"": ""T1"", ""value"": ""1""}]","{""seen_before"": false}",13
974,4,4,0,"[{""task"": ""T1"", ""value"": ""0""}]","{""seen_before"": false}",14
975,5,5,0,"[{""task"": ""T1"", ""value"": ""0""}]","{""seen_before"": false}",15
976,6,6,0,"[{""task"": ""T1"", ""value"": ""0""}]","{""seen_before"": false}",16
977,7,7,0,"[{""task"": ""T1"", ""value"": ""1""}]","{""seen_before"": false}",17
978,8,8,0,"[{""task"": ""T1"", ""value"": ""0""}]","{""seen_before"": false}",18
979,9,9,0,"[{""task"": ""T1"", ""value"": ""0""}]","{""seen_before"": false}",19
980,0,0,0,"[{""task"": ""T1"", ""value"": ""0""}]","{""seen_before"": false}",0
981,1,1,0,"[{""task"": ""T1"", ""value"": ""1""}]","{""seen_before"": false}",1
982,2,2,0,"[{""task"": ""T1"", ""value"": ""1""}]","{""seen_before"": false}",2
983,3,3,0,"[{""task"": ""T1"", ""value"": ""0""}]","{""seen_before"": false}",3
984,4,4,0,"[{""task"": ""T1"", ""value"": ""0""}]","{""seen_before"": false}",4
985,5,5,0,"[{""task"": ""T1"", ""value"": ""0""}]","{""seen_before"": false}",5
986,6,6,0,"[{""task"": ""T1"", ""value"": ""0""}]","{""seen_before"": false}",6
987,7,7,0,"[{""task"": ""T1"", ""value"": ""0""}]","{""seen_before"": false}",7
988,8,8,0,"[{""task"": ""T1"", ""value"": ""0""}]","{""seen_before"": false}",8
989,9,9,0,"[{""task"": ""T1"", ""value"": ""1""}]","{""seen_before"": false}",9
990,0,0,0,"[{""task"": ""T1"", ""value"": ""0""}]","{""seen_before"": false}",10
991,1,1,0,"[{""task"": ""T1"", ""value"": ""0""}]","{""seen_before"": false}",11
992,2,2,0,"[{""task"": ""T1"", ""value"": ""0""}]","{""seen_before"": false}",12
993,3,3,0,"[{""task"": ""T1"", ""value"": ""1""}]","{""seen_before"": false}",13
994,4,4,0,"[{""task"": ""T1"", ""value"": ""1""}]","{""seen_before"": false}",14
995,5,5,0,"[{""task"": ""T1"", ""value"": ""0""}]","{""seen_before"": false}",15
996,6,6,0,"[{""task"": ""T1"", ""value"": ""1""}]","{""seen_before"": false}",16
997,7,7,0,"[{""task"": ""T1"", ""value"": ""1""}]","{""seen_before"": false}",17
998,8,8,0,"[{""task"": ""T1"", ""value"": ""0""}]","{""seen_before"": false}",18
999,9,9,0,"[{""task"": ""T1"", ""value"": ""1""}]","{""seen_before"": false}",19
